sorszam;megye;jaras_v_kerulet;intezmeny_nev;cim;dolgozo_letszam;ferohely;cpoz_dolgozo_szam;cpoz_gondozott_szam;cpoz_dolgozo_korhazi_ellatas;cpoz_gondozott_korhazi_ellatas;cpoz_dolgozo_elhunyt;cpoz_gondozott_elhunyt;cpoz_dolgozo_gyogyult;cpoz_gondozott_gyogyult;lats;longs;location_levels
14.0;Tolna;Szekszárdi;"Szekszárd Megyei Jogú Város Szociális Központja ""Dr. Kelemen József"" Idősek Otthona";7100 Szekszárd,  Mérey utca 33-35;31.0;67;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;46.3508989;18.6933902;LocLevel.PRECISE
15.0;Tolna;Szekszárdi;Tolna Megyei Integrált Szociális Intézmény Szivárvány Idősek Otthona;7140 Bátaszék, Bezerédy u. 13.;47.0;90;24.0;63.0;0.0;0.0;0.0;13.0;24.0;50.0;46.19556763122709;18.713840894617327;LocLevel.POSTCODE
16.0;Tolna;Bonyhádi;Gondviselés Idősek otthona;7150 Bonyhád, Bank u. 3;22.0;49;5.0;45.0;0.0;0.0;0.0;5.0;5.0;40.0;46.2990792;18.5279182;LocLevel.PRECISE
17.0;Tolna;Bonyhádi;Váraljai Őszikék Szociális Intézmény;7354 Váralja, Kossuth L. u. 129. ;10.0;20;4.0;16.0;0.0;0.0;0.0;3.0;4.0;13.0;46.26545743499018;18.427293208020544;LocLevel.POSTCODE
18.0;Tolna;Paks;Tolna Megyei Integrált Szociális Intézmény Tölgyfa Otthon;7042 Pálfa, Alkotmány u. 20.;56.0;150;11.0;74.0;0.0;0.0;0.0;0.0;11.0;74.0;46.7118693;18.6076078;LocLevel.PRECISE
19.0;Tolna;Dombóvár;Idősek Ottona Szakcs;7213 Szakcs, Petőfi tér 10.;13.0;28;7.0;16.0;0.0;0.0;0.0;1.0;7.0;15.0;46.5378697;18.1139227;LocLevel.PRECISE
20.0;Tolna;Dombóvár;Hegyhát Integrált Szociális Intézmény Közössége;7064 Gyönk, Táncsics u. 473-474.;107.0;215;36.0;146.0;0.0;0.0;0.0;14.0;36.0;132.0;46.55859251126695;18.48085000923001;LocLevel.POSTCODE
21.0;Tolna;Dombóvár;Tolna Megyei Önkormányzat Integrált Szociális Intézménye - Margaréta Otthona Regöly-Majsapuszta;7193 Regöly, Majsapuszta;36.0;91;13.0;87.0;0.0;0.0;0.0;1.0;13.0;86.0;46.5948448;18.4028302;LocLevel.PRECISE
22.0;Tolna;Dombóvár;Márta Mária   Társas Otthon;7361 Kaposszekcső, Napsugár u. 15-17.;9.0;27;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;46.3284726;18.1270455;LocLevel.PRECISE
23.0;Tolna;Szekszárdi;Bezerédj-Kastélyterápia Alapítvány Szedresi Speciális Gyermekotthona;7056 Szedres, Hídja-puszta;24.0;10;9.0;9.0;0.0;0.0;0.0;0.0;9.0;9.0;46.464531397967114;18.691094790008318;LocLevel.POSTCODE
24.0;Tolna;Szekszárdi;Dr Kelemen József Idősek Otthona II.;7100 Szekszárd, Kadarka u. 74/a;17.0;35;2.0;21.0;0.0;0.0;0.0;0.0;2.0;21.0;46.3586753;18.701804548735463;LocLevel.PRECISE
25.0;Tolna;Szekszárdi;Szekszárd Megyei Jogú Város Szociális Központja;7100 Szekszárd, Mérey u. 33-35.;41.0;63;11.0;46.0;0.0;0.0;0.0;4.0;11.0;42.0;46.3508989;18.6933902;LocLevel.PRECISE
26.0;Tolna;Dombóvár;Platán Szociális Alapítvány Idősek otthona;7191 Hőgyész Ady u. 4.;42.0;98;2.0;6.0;0.0;0.0;0.0;1.0;2.0;5.0;46.49777571698841;18.416800016497827;LocLevel.POSTCODE
27.0;Tolna;Dombóvár;Tolna Megyei Integrált Szociális Intézmény - Mechwart András Otthon;7061 Belecska, Petőfi telep 2/II.;63.0;115;60.0;21.0;0.0;0.0;0.0;5.0;60.0;16.0;46.64496622632538;18.41866484148627;LocLevel.POSTCODE
28.0;Tolna;Dombóvár;„Őszikék” Szociális Szolgáltató Központ Idősek Otthona;7081 Simontornya, Vár tér 3-4;16.0;30;11.0;24.0;0.0;0.0;0.0;5.0;11.0;19.0;46.7529476;18.5520865;LocLevel.PRECISE
29.0;Tolna;Dombóvár;Idősek Otthona Értény-Barnahátpuszta;7093 Értény Barnahátpuszta;25.0;55;10.0;55.0;0.0;0.0;0.0;0.0;10.0;55.0;46.613173240277945;18.13619558684726;LocLevel.POSTCODE
30.0;Tolna;Dombóvár;MMSZ Gondviselés Háza Aranysziget Idősek Otthona                        Platán Otthon;7200 Dombóvár, Szabadság u. 6.;14.0;37;2.0;35.0;0.0;0.0;0.0;0.0;2.0;35.0;46.37096895;18.129130523502674;LocLevel.PRECISE
31.0;Tolna;Dombóvár;Hegyhát Evangélikus Szeretetszolgálat Idősek Háza Nagykónyi;7092 Nagykónyi, Nagy utca 10.;7.0;20;2.0;16.0;0.0;0.0;0.0;3.0;2.0;13.0;46.5973883;18.199877;LocLevel.PRECISE
32.0;Tolna;Dombóvár;Evangélikus Diakóniai Otthon;7361 Kaposszekcső, Táncsics u. 28;41.0;76;6.0;10.0;0.0;0.0;0.0;1.0;6.0;9.0;46.336884114579796;18.129531274816575;LocLevel.POSTCODE
33.0;Tolna;Szekszárdi;Tolna Megyei Integrált Szociális Intézmény Hétszínvilág Otthon;7100 Szekszárd, Szentmiklósi u. 9. ;18.0;24;6.0;24.0;0.0;0.0;0.0;1.0;6.0;23.0;46.3682657;18.7111893;LocLevel.PRECISE
34.0;Tolna;Dombóvári;MMSZ Gondviselés Háza Aranysziget Idősek Otthona                      ;7200 Dombóvár, Arany János tér 2.;46.0;73;8.0;60.0;0.0;0.0;0.0;13.0;8.0;47.0;46.368993849999995;18.12990996844409;LocLevel.PRECISE
1.0;Vas megye;Szombathely;Vas Megyei Egyesített Szociális Intézmény (VMESZI);9746 Acsád, Semmelweis tér 1.;77.0;163.0;10.0;22.0;0.0;0.0;0.0;13.0;10.0;9.0;47.3224643;16.7338632;LocLevel.PRECISE
2.0;Vas megye;Szombathely;Vas Megyei Szakosított Szociális Intézmény;9700 Szombathely, Gagarin u.5.;70.0;150.0;16.0;13.0;0.0;0.0;0.0;4.0;16.0;9.0;47.23309336253484;16.61717730529807;LocLevel.POSTCODE
3.0;Vas megye;Szombathely;Vas Megyei Szakosított Szociális Intézmény Táplánszentkereszti Telephelye;9761 Táplánszentkereszt, Táncsics Mihály u. 22.;48.0;110.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;47.2002523;16.68861411771457;LocLevel.PRECISE
4.0;Vas megye;Szombathely;Szombathelyi Egyházmegyei  Papi Otthona;9700 Szombathely , Várkör. 1.;12.0;14.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;47.23309336253484;16.61717730529807;LocLevel.POSTCODE
5.0;Vas megye;Szombathely;Holnap Háza Lakóotthon;9700 Szombathely, Bádonfa u. 15.;9.0;10.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;47.2023417;16.6660772;LocLevel.PRECISE
6.0;Vas megye;Szombathely;Magyarországi Evangélikus Egyház Szombathelyi Evangélikus Diakóniai Központ Johanneum;9700 Szombathely, Középhegyi u. 1. ;71.0;142.0;8.0;31.0;0.0;0.0;0.0;7.0;8.0;24.0;47.23309336253484;16.61717730529807;LocLevel.POSTCODE
7.0;Vas megye;Szombathely;Fővárosi Önkormányzat  Szombathelyi Idősek Otthona;9700 Szombathely, Bogáti u. 72.;75.0;140.0;8.0;1.0;0.0;0.0;0.0;1.0;8.0;0.0;47.23309336253484;16.61717730529807;LocLevel.POSTCODE
8.0;Vas megye;Kőszeg;Győr-Moson-Sopron Megyei Alpokalja Szociális Központ Peresznye Telephely;9734 Peresznye, Erdősor 1.;42.0;72.0;34.0;70.0;0.0;0.0;0.0;3.0;34.0;67.0;47.425274513815324;16.648367006657907;LocLevel.POSTCODE
9.0;Vas megye;Szombathely;Szombathely Megyei Jogú Város Önkormányzata Pálos Károly Szociális Szolgáltató Központ és Gyermekjóléti Szolgálat IX. számú Szakmai Egység Időskorúak Gondozóháza;9700 Szombathely, Pozsonyi u. 47.;9.0;17.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;47.23309336253484;16.61717730529807;LocLevel.POSTCODE
10.0;Vas megye;Kőszeg;VMESZI Kőszeg, Kálvária utcai Telephelye;9731 Kőszeg, Kálvária u. 14.;22.0;77.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;47.3960792;16.5373862;LocLevel.PRECISE
11.0;Vas megye;Kőszeg;VMESZI Kőszeg, Munkácsy utcai Telephelye;9730 Kőszeg, Munkácsy u.  15;13.0;36.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;47.384035342497064;16.545528877162916;LocLevel.POSTCODE
12.0;Vas megye;Kőszeg;Dr. Horváth Tibor Szociális Központ (Idősek Otthona);9737 Bük, Baross Gábor u. 11.;17.0;14.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;47.37992309036692;16.759997288604925;LocLevel.POSTCODE
13.0;Vas megye;Kőszeg;Kőszegi Szociális Gondozási Központ;9730 Kőszeg, Dózsa Gy.u. 24.;14.0;30.0;7.0;22.0;0.0;0.0;0.0;3.0;7.0;19.0;47.384035342497064;16.545528877162916;LocLevel.POSTCODE
14.0;Vas megye;Szombathely;Szombathelyi Evangélikus Diakóniai Központ-Túróczy ház;9700 Szombathely, Nárai u. 8.;12.0;30.0;3.0;24.0;0.0;0.0;0.0;7.0;3.0;17.0;47.2226552;16.6068971;LocLevel.PRECISE
15.0;Vas;Kőszeg;Csepreg Város Önkormányzata Területi Gondozási Központ Idősek Otthona;9735 Csepreg, Kossuth Lajos u.  67.;16.0;23.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.3954351;16.71137593711569;LocLevel.PRECISE
16.0;Vas megye;Kőszeg;Vas Megyei Egyesített Szociális Intézmény Kőszegpatyi Telephelye;9739 Kőszegpaty, Kossuth u. 34.;10.0;30.0;6.0;25.0;0.0;0.0;0.0;1.0;6.0;24.0;47.3265144;16.6472384;LocLevel.PRECISE
17.0;Vas megye;Körmend;Vas Megyei Szakosított Otthon Ivánci Telephely;9931 Ivánc, Kossuth Lajos utca 1.;100.0;230.0;40.0;53.0;0.0;0.0;0.0;9.0;40.0;44.0;46.945941;16.5020771;LocLevel.PRECISE
18.0;Vas megye;Körmen;Vas Megyei Szakosított Otthon Csákánydoroszlói Telephely;9919 Csákánydoroszló, Fő út 11.;124.0;255.0;35.0;53.0;0.0;0.0;0.0;5.0;35.0;48.0;46.974594757172184;16.502520240161747;LocLevel.POSTCODE
19.0;Vas megye;Körmend;Szentgotthárdi Szakosított Otthon ;9970 Szentgotthárd, Hunyadi út 29.;259.0;734.0;26.0;71.0;0.0;0.0;0.0;11.0;24.0;58.0;46.953458556554764;16.271799520822544;LocLevel.POSTCODE
20.0;Vas megye;Körmend;Vas Megyei Szakosított Szociális Intézmény Vasvári Telephely;9800 Vasvár, Petőfi s. u. 14 ;46.0;110.0;13.0;16.0;0.0;0.0;0.0;6.0;13.0;10.0;47.0473130451731;16.79773731152502;LocLevel.POSTCODE
21.0;Vas megye;Körmend;Unger László Idősek Otthona;9900.Körmend,Thököly u.44.;15.0;30.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;47.014349445128275;16.599926220181857;LocLevel.POSTCODE
22.0;Vas megye;Körmend;Vas Megyei Szakosított Szociális Intézmény Oszkói Telephely;9825 Oszkó, Petőfi u. 1;14.0;34.0;4.0;26.0;0.0;0.0;0.0;6.0;4.0;20.0;47.0469109;16.8783278;LocLevel.PRECISE
23.0;Vas megye;Sárvár;Népjóléti Szolgálat Idősek Otthona I.;9500 Celldömölk Nemesdömölk u.15;14.0;22.0;1.0;13.0;0.0;0.0;0.0;2.0;1.0;11.0;47.2605175;17.1449024;LocLevel.PRECISE
24.0;Vas megye;Sárvár;VMESZI Sajtoskáli Telephelye;9632 Sajtoskál, Rákóczi u. 1.;35.0;140.0;12.0;19.0;0.0;0.0;0.0;7.0;12.0;12.0;47.404927033854804;16.854478090317137;LocLevel.POSTCODE
25.0;Vas Megye;Sárvár;Népjóléti Szolgálat Idősek Otthona II. Gondozóház.;9500 Celldömölk, Szalóky S. utca 1;11.0;38.0;1.0;8.0;0.0;0.0;0.0;2.0;1.0;6.0;47.25712527535816;17.14631396509859;LocLevel.POSTCODE
26.0;Vas megye;Sárvári;VMESZI Hegyfalui Telephelye;9631. Hegyfalu, Kossuth L. u. 2.;54.0;140.0;11.0;29.0;0.0;0.0;0.0;5.0;11.0;24.0;47.35420849959981;16.889956434170962;LocLevel.POSTCODE
27.0;Vas megye;Sárvári Járás;Markusovszky Egyetemi Oktatói Kórház Intaházi Telephely Pszichiátriai Betegek Otthona;Mesteri,Intaháza 9551;5.0;22.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;47.2518055;17.084081729602765;LocLevel.PRECISE
28.0;Vas megye;Sárvári Járás;Szent Miklós  Idősek Otthon;9661 Vasegerszeg, Rákóczi u. 45.;28.0;60.0;6.0;29.0;0.0;0.0;0.0;2.0;6.0;27.0;47.36868361609994;16.922785533991963;LocLevel.POSTCODE
1.0;Veszprém;Ajka;Oltalom Idősek Otthona;8582 Farkasgyepű Hunyadi u. 2.;9.0;31.0;2.0;4.0;0.0;0.0;0.0;0.0;2.0;4.0;47.203509111981546;17.624907150799356;LocLevel.POSTCODE
2.0;Veszprém;Sümeg ;Veszprém Megyei Fogyatékos Személyek, Pszichiátriai és Szenvedélybetegek Integrált Intézménye 9. számú telephely;8474 Csabrendek, Darvastó, 0438/3hrsz.;139.0;279.0;60.0;214.0;0.0;0.0;0.0;4.0;60.0;207.0;47.01232555619285;17.295893831194093;LocLevel.POSTCODE
3.0;Veszprém;Sümeg ;Szent Kamill Idősek Otthona; 8330 Sümeg, Rendeki u. 14, ;27.0;68.0;6.0;28.0;0.0;0.0;0.0;19.0;6.0;9.0;14.4811125;121.0310295;LocLevel.POSTCODE
4.0;Veszprém;Veszprém;Életöröm Idősek Otthona;8200 Veszprém, Sólyi u. 20;76.0;150.0;14.0;31.0;0.0;0.0;0.0;5.0;14.0;26.0;47.09521675;17.930788940337884;LocLevel.PRECISE
5.0;Veszprém;Pápa;Ujvári János Református Szeretetotthon;9532 Külsővat, Béri B. I. u. 1.;78.0;192.0;23.0;111.0;0.0;0.0;0.0;14.0;23.0;97.0;47.294369763406486;17.226733618127742;LocLevel.POSTCODE
6.0;Veszprém;Pápa;Veszprém Megyei Fogyatékos Személyek Pszichiátriai és Szenvedélybetegek Integrált Intézménye;8592 Dáka, Dózsa Gy. U. 80.;146.0;243.0;23.0;89.0;0.0;0.0;0.0;7.0;23.0;82.0;47.277167906678265;17.41613605173266;LocLevel.POSTCODE
7.0;Veszprém;Pápa;Ujvári János Református Szeretetotthon;8596 Pápakovácsi, Attyapuszta 4.;62.0;112.0;20.0;48.0;0.0;0.0;0.0;9.0;20.0;39.0;47.2655301;17.5110508;LocLevel.PRECISE
8.0;Veszprém;Pápa;Pápa Város Önkormányzatának Egyesített Szociális Intézménye;8500 Pápa, Teveli u. 3.;12.0;31.0;9.0;17.0;0.0;0.0;0.0;2.0;9.0;15.0;47.3170732;17.4843287;LocLevel.PRECISE
9.0;Veszprém;Pápa;Pápa Város Önkormányzatának Egyesített Szociális Intézménye;8500 Pápa, Vörösmarty u. 12.;18.0;42.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;47.32881359530454;17.469098009963364;LocLevel.POSTCODE
10.0;Veszprém;Pápa;Kóródi Gyula Alapítvány Idősek Otthona;8564 Ugod, Petőfi u. 20.;9.0;38.0;6.0;17.0;0.0;0.0;0.0;7.0;6.0;10.0;47.3154363;17.6045089;LocLevel.PRECISE
11.0;Veszprém;Tapolca;Gondviselés Alapítvány  Dr Somogyi József Idősek Otthona; 8300 Tapolca, Kossuth L. u. 15.;22.0;60.0;10.0;17.0;0.0;0.0;0.0;5.0;10.0;12.0;47.1114189;17.9255591;LocLevel.POSTCODE
12.0;Veszprém;Ajka;Ujvári János Református Szeretetotthon;8452 Szőc Határvölgy 1.;65.0;161.0;3.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;46.9998411;17.5189842;LocLevel.PRECISE
13.0;Veszprém;Tapolca;Veszprém Megyei Fogyatékos Személyek, Pszichiátriai és Szenvedélybetegek Integrált Intézménye 5. számú telephely;8318  Lesencetomaj, Kossuth L. u. 95.;96.0;196.0;13.0;51.0;0.0;0.0;0.0;2.0;13.0;49.0;46.85767863992292;17.361697566988063;LocLevel.POSTCODE
14.0;Veszprém;Sümeg ;Napfény Segítő Központ Idősek Otthona;8330 Sümeg, Kompanik Zsófia u. 6.;16.0;37.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;46.9734332;17.2859128;LocLevel.PRECISE
15.0;Veszprém;Devecser;Lakos Ádám Evangélikus Szeretetszolgálat Devecseri Idősek Otthona;8460 Devecser, Petőfi tér 5.;48.0;100.0;10.0;23.0;0.0;0.0;0.0;9.0;10.0;14.0;47.09827881850027;17.433265518341255;LocLevel.POSTCODE
16.0;Veszprém;Balatonalmádi;Támasz Idősek Otthona ;8184 Balatonfűzfő, Gagarin u. 22.;62.0;135.0;20.0;64.0;0.0;0.0;0.0;20.0;20.0;44.0;47.0760474;18.031759;LocLevel.PRECISE
17.0;Veszprém;Balatonfüred;Ezüst Otthon Alapítvány Idősek Otthona;"8230 Balatonfüred
Venyige u. 5.";10.0;34.0;0.0;17.0;0.0;0.0;0.0;6.0;0.0;11.0;46.961608;17.865168;LocLevel.PRECISE
18.0;Veszprém;Ajka;Ujvári János Református Szeretetotthon;8452 Szőc Határvölgy 1.;65.0;161.0;16.0;47.0;0.0;0.0;0.0;16.0;16.0;31.0;46.9998411;17.5189842;LocLevel.PRECISE
19.0;Veszprém;Veszprém;Pap Kovách Gábor Református Idősek Otthona;8182 Berhida Harangvirág u. 1.;76.0;166.0;12.0;28.0;0.0;0.0;0.0;1.0;12.0;27.0;47.11637207204559;18.10525453901732;LocLevel.POSTCODE
20.0;Veszprém;Pápa;Pápa Város Önkormányzatának Egyesített Szociális Intézménye;8500 Pápa, Barát u. 3.;17.0;33.0;3.0;13.0;0.0;0.0;0.0;2.0;3.0;11.0;47.3306088;17.4626737;LocLevel.PRECISE
21.0;Veszprém;Veszprém;Veszprém megyei Fogyatékos személyek, Pszichiátriai és szenvedélybetegek Integrált Intézménye 7. sz telephelye.;8200 Veszprém, Tüzér utca 44.;38.0;73.0;5.0;29.0;0.0;0.0;0.0;0.0;5.0;29.0;47.1022835;17.902749;LocLevel.PRECISE
22.0;Veszprém;Veszprém;Támasz 2 Idősek Otthona Nonprofit Kft.;8200 Veszprém Halle u. 3.;27.0;74.0;7.0;30.0;0.0;0.0;0.0;4.0;7.0;26.0;47.10534345;17.914417993540145;LocLevel.PRECISE
23.0;Veszprém ;Pápa;Pápa Város Önkormányzatának Egyesített Szociális Intézménye;8500 Pápa, Barát u. 4-6.;17.0;34.0;9.0;22.0;0.0;0.0;0.0;1.0;9.0;21.0;47.3306088;17.4626737;LocLevel.PRECISE
24.0;Veszprém;Ajka;Lakos Ádám Evangélikus Szeretetszolgálat Devecseri Idősek Otthona;8460 Devecser, Petőfi tér 5.;48.0;100.0;3.0;4.0;0.0;0.0;0.0;2.0;3.0;2.0;47.09827881850027;17.433265518341255;LocLevel.POSTCODE
25.0;Veszprém;Veszprém;Szent Bernát Idősek Otthona;8420 Zirc, Köztársaság u. 2;53.0;80.0;13.0;27.0;0.0;7.0;0.0;0.0;6.0;5.0;47.2635079;17.8747568;LocLevel.PRECISE
26.0;Veszprém;Sümeg ;Napfény Segítő Központ Idősek Otthona;8330 Sümeg, Kompanik Zsófia utca 6/1.;16.0;38.0;5.0;8.0;0.0;7.0;0.0;2.0;3.0;0.0;46.9734332;17.2859128;LocLevel.PRECISE
27.0;Veszprém;Sümeg ;Veszprém Megyei Fogyatékos Személyek, Pszichiátriai és Szenvedélybetegek Integrált Intézménye 9. számú telephely;8474 Csabrendek, Darvastó, 0438/3hrsz.;139.0;273.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;47.01232555619285;17.295893831194093;LocLevel.POSTCODE
28.0;Veszprém;Sümeg ;Veszprém Megyei Fogyatékos Személyek, Pszichiátriai és Szenvedélybetegek Integrált Intézménye 6. számú telephely;8331 Sümeg-Nyírlakpuszta Pf: 76;52.0;110.0;2.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;46.97783097831954;17.282061164190093;LocLevel.POSTCODE
1.0;Zala;Keszthely;Teréz Anya Idősek Otthona;8380 Hévíz, Szent András u. 11/A. telephely;11.0;30.0;8.0;14.0;0.0;0.0;0.0;3.0;8.0;11.0;46.79365177017947;17.187676854779564;LocLevel.POSTCODE
2.0;Zala;Keszthely;ESZI Idősek Otthona;8360 Keszthely, Csók István u. 1/A.;35.0;67.0;16.0;50.0;0.0;0.0;0.0;6.0;15.0;44.0;46.7607329;17.24337188234244;LocLevel.PRECISE
3.0;Zala;Keszthely;Szent Lukács Idősek Otthona;8380 Hévíz, Római u. 1.;45.0;77.0;12.0;34.0;0.0;0.0;0.0;0.0;12.0;34.0;46.7783134;17.1899822;LocLevel.PRECISE
4.0;Zala;Keszthely;Teréz Anya Idősek Otthona;8380 Hévíz, Honvéd u. 2. telephely;13.0;25.0;0.0;15.0;0.0;0.0;0.0;4.0;0.0;11.0;46.79365177017947;17.187676854779564;LocLevel.POSTCODE
5.0;Zala;Keszthely;Olajág Otthon;8784 Kehidakustány, Kúria u. 7.;20.0;52.0;5.0;15.0;1.0;0.0;0.0;3.0;5.0;12.0;46.8439171;17.0903722;LocLevel.PRECISE
6.0;Zala;Keszthely;Kolping Otthon Türje;8796 Türje, Szabadság tér 20.;45.0;52.0;7.0;5.0;0.0;0.0;0.0;2.0;7.0;3.0;46.9836062;17.1049532;LocLevel.PRECISE
7.0;Zala;Keszthely;Kolping Otthon Zalaszentgrót;8790 Zalaszentgrót, Dózsa u. 8.;24.0;52.0;3.0;16.0;0.0;0.0;0.0;6.0;3.0;10.0;46.94440615407259;17.080307718102567;LocLevel.POSTCODE
8.0;Zala;Keszthely;ZMFESZI Domb Otthon;8741 Zalaapáti, Deák F. u. 7. ;86.0;197.0;24.0;109.0;0.0;0.0;0.0;9.0;24.0;100.0;46.756041553063895;17.10312213564918;LocLevel.POSTCODE
9.0;Zala;Keszthely;Kolping Otthon Zalabér;8798 Zalabér, Templom tér 1.;9.0;20.0;3.0;13.0;0.0;0.0;0.0;1.0;3.0;12.0;46.973461;17.0280005;LocLevel.PRECISE
10.0;Zala;Keszthely;Kolping Otthon Zalabér;8798 Zalabér, Templom tér 1.;9.0;20.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;46.973461;17.0280005;LocLevel.PRECISE
11.0;Zala;Keszthely;Őszikék Időskorúak Otthona;8784 Kehidakustány, Petőfi u. 93.;32.0;50.0;5.0;3.0;0.0;0.0;0.0;0.0;5.0;3.0;46.83915598971895;17.093608422306392;LocLevel.POSTCODE
12.0;Zala;Keszthely;Magyar Máltai Szeretetszolgálat Egyesület-Sárga Rózsa Időskorúak Otthona;8391 Sármellék, Szent Erzsébet u. 1.;44.0;58.0;17.0;57.0;0.0;0.0;0.0;10.0;17.0;47.0;46.7186668;17.1650435;LocLevel.PRECISE
13.0;Zala;Keszthely;Magyar Evangélikus Egyház Kapernaum Szeretotthona;8315 Gyenesdiás, Béke u. 43.;25.0;51.0;12.0;26.0;1.0;0.0;0.0;9.0;12.0;18.0;46.7681131;17.2851338;LocLevel.PRECISE
14.0;Zala;Keszthely;Integrált Szociális Intézmény Zalaszentlászló;"8788 Zalaszentlászló,
Széchenyi u.2";18.0;47.0;10.0;41.0;0.0;0.0;0.0;5.0;8.0;36.0;46.873769934139396;17.11653493912733;LocLevel.POSTCODE
15.0;Zala;Zalaegerszeg, Lenti;Zala megyei Gondoskodás Egyesített Szociális Intézmény Búzavirág Otthona;8900 Zalaegerszeg, Külső-kórház u. 2.;23.0;77.0;6.0;62.0;0.0;0.0;0.0;16.0;6.0;46.0;46.8692979;16.8634349;LocLevel.PRECISE
16.0;Zala;Zalaegerszeg, Lenti;Zala Megyei Gondoskodás Egyesített Szociális Intézmény Levendula Otthona;8900 Zalaegerszeg, Külső-kórház u. 2.;29.0;79.0;5.0;19.0;0.0;0.0;0.0;7.0;5.0;12.0;46.8692979;16.8634349;LocLevel.PRECISE
17.0;Zala;Zalaegerszeg, Lenti;Zala megyei Gondoskodás Egyesített Szociális Intézmény Margaréta Otthona;8900 Zalaegerszeg, Külső-kórház u. 2.;30.0;89.0;13.0;26.0;0.0;0.0;0.0;1.0;14.0;25.0;46.8692979;16.8634349;LocLevel.PRECISE
18.0;Zala;Zalaegerszeg, Lenti;Gondviselés Háza;8900 Zalaegerszeg, Pais D. u.2.;28.0;54.0;12.0;44.0;0.0;0.0;0.0;15.0;10.0;29.0;46.84326798365489;16.867159308791024;LocLevel.POSTCODE
19.0;Zala;Zalaegerszeg, Lenti;Zala Megyei Gondoskodás Egyesített Szociális Intézmény Nefelejcs Otthona;8901 Zalaegerszeg, Külső-kórház u. 2.;18.0;49.0;7.0;27.0;0.0;0.0;0.0;2.0;6.0;25.0;46.8692979;16.8634349;LocLevel.PRECISE
20.0;Zala;Zalaegerszeg, Lenti;Idősek Otthona Szentgyörgyvölgy;8975 Szentgyörgyvölgy, Kossuth u. 56.;14.0;27.0;7.0;25.0;0.0;0.0;0.0;3.0;7.0;22.0;46.725473079107786;16.410340503021747;LocLevel.POSTCODE
21.0;Zala;Zalaegerszeg, Lenti;Zalaegerszegi Gondozási Központ Idősek Otthona;8900 Zalaegerszeg, Gasparich u. 3.;60.0;90.0;9.0;29.0;0.0;0.0;0.0;4.0;9.0;25.0;46.84326798365489;16.867159308791024;LocLevel.POSTCODE
22.0;Zala;Zalaegerszeg, Lenti;Kolping Gondozási Központ Lenti és Kistérsége;8960 Lenti, Templom tér 11.;44.0;46.0;20.0;40.0;0.0;0.0;0.0;5.0;20.0;35.0;46.6238214;16.5435057;LocLevel.PRECISE
23.0;Zala;Zalaegerszeg, Lenti;Kolping Otthon Zalabaksa;8971 Zalabaksa, Rákóczi u. 50;40.0;58.0;11.0;53.0;0.0;0.0;0.0;6.0;11.0;47.0;46.69753086792976;16.552227452120075;LocLevel.POSTCODE
24.0;Zala;Zalaegerszeg, Lenti;Kolping Otthon Rédics;8975 Rédics, Petőfi u. 35.;13.0;18.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;46.6157205;16.480997;LocLevel.PRECISE
25.0;Zala;Zalaegerszeg, Lenti;Idősek Otthona Csömödér;8957 Csömödér, Rákóczi u. 33.;17.0;40.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;46.6116259;16.6413582;LocLevel.PRECISE
26.0;Zala;Zalaegerszeg, Lenti;Lovászi Gondozási Központ;8878 Lovászi, Petőfi u. 1.;18.0;32.0;2.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;46.55765055560302;16.556681797545128;LocLevel.POSTCODE
27.0;Zala;Zalaegerszeg, Lenti;Lovászi Gondozási Központ;8879 Lovászi, Petőfi u. 1.;18.0;32.0;5.0;19.0;0.0;0.0;0.0;1.0;5.0;18.0;46.57341465872989;16.583745778292855;LocLevel.POSTCODE
28.0;Zala;Zalaegerszeg, Lenti;Zala Megyei Fagyöngy Egyesített Szociális Intézmény;8925 Búcsúszentlászló Arany J. u. 17.;56.0;48.0;14.0;35.0;0.0;0.0;0.0;2.0;14.0;33.0;46.78540419828643;16.938699388292854;LocLevel.POSTCODE
